Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng
hsD86h_WEe20f29IA98SzQ,"Россия-матерь огромна, игрива и лает, будто волчица во мгле","An allusion to Alexander Radishchev's *Journey from St. Petersburg to Moscow* (1790), in particular its epigraph, which was taken from Vasilii Trediakovsky's ""Telemakhida"" (1766): ""чудище обло, озорно, огромно, стозевно и лаяй"" (""a beast who is enormous, disgusting, a-hundred-maws and barking""). Read the original [here](https://ilibrary.ru/text/1850/index.html) and an English translation [here](https://archive.org/details/journeyfromstpet0000radi). Similar wording is used on the following page: ""преогромна волчица"" (""huge she-wolf""). In chapter 4, Ilya describes his homeland in these terms (cunning, deceptive, rich yet poor at first sight): ""Распрекрасно снаружи — родина. Вроде — мать, но хитра поразительно, охмуряет. Поначалу все кажется — земля как земля, только бедная, нету в ней ничего. Но обживешься, присмотришься — все в ней есть, кроме валенок"" (R179/E52-53). Animal motif.","Отсылка к ""Путешествию из Петербурга в Москву"" А. Радищева (1790), в частности, к эпиграфу, взятому из ""Техемахиды"" В. Тредияковского (1766): ""чудище обло, озорно, огромно, стозевно и лаяй"". Прочитать произведение можно [здесь](https://ilibrary.ru/text/1850/index.html), а английский перевод — [здесь](https://archive.org/details/journeyfromstpet0000radi). Похожая формулировка употреблена на следующей странице: ""преогромна волчица"". В главе 4, Илья описывает родину так: ""Распрекрасно снаружи — родина. Вроде — мать, но хитра поразительно, охмуряет. Поначалу все кажется — земля как земля, только бедная, нету в ней ничего. Но обживешься, присмотришься — все в ней есть, кроме валенок"" (R179/E52-53). Мотив животных.","['intertextuality', 'intratextuality', 'symbol', 'motif']", Алфеева я спросил. Рассуждает: ,", а мы ровно блохи скачем 
по не",935,994,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06,ru,none,[],[]
Nvcd9InyEeyvWdMSDicqrg,сравнительно,"аннотация работает на русском?
",,[],", по­
жилой  и  для данных мест "," посторонний, 
но поскольку точи",937,949,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
2w0fkHu7Ee260Ts1-CJPBg,смутная,"Ilya draws a parallel between his account and the Time of Troubles (Смутноте время, 1598-1613), the period of political and social turmoil that followed the death of Fyodor I, the last of the Rurik dynasty.",,"['time', 'Russia']",менно с того дня есть-пошла эта ," Заитильщина, то есть те нелады,",938,945,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12,ru,none,[],[]
H118ZspCEeyvlw9WZuoxsg,since,"Ilya suggests that *because* he's a knife-grinder, and thus often holds sharp objects, it would be different to (literally) pull wool over his eyes (i.e., fool him).",,"['explanatory', 'language']","eripheral to these places, 
but "," I’m a sharpener, hence I sharpe",942,947,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[]
QQGfzgRrEe274ANlH0xwfg,племяш,Colloquial: nephew.,Разговорное: племянник.,['register/style']," в полном порядке, а вот Павел, "," его, озабочен, 
письмо ему треу",942,948,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
L1x2mhmhEe22gmPHAU9JFw,дабы,Archaism: in order to. (This word has seen a growth in usage in recent decades and is used in literary language.),"Архаизм: чтобы. (В последнее время слово стало использоваться чаще, в частности, в литературном языке).","['archaism', 'register/style']","ак 
на скучнейшую здесь деталь, "," немного спустя, все более забыв",944,948,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
Lu5fIJ6tEe2YxlOGMXoK6g,Крылобылову,"A variation on Krylobyl's name. Krylobyl is a key character dwelling in the world of the dead (living on the other shore of the Itil' river). It is not surprising given his ""speaking name"" formed by the words ""krylo"" (wing) and ""byl"" (was, used to be). He is a hypostasis of an angelic creature guiding Ilya in his wanderings and suggesting to him ideas and reflections: in chapter 4 it will be Krylobyl who advances the idea of the origin of the ""zhe"" letter; it is Krylobyl in this chapter who Ilya describes as a ""know-it-all"" who ""instructs,"" the one ""whom I trust, whom I praise."" In a sense, Krylobyl is Ilya's Virgil or, even, Beatrice in his wandering across this very special Inferno, Purgatorio, and Paradiso. According to Mario Caramitti, the character of Krylobyl is but an ""hypostasis"" of Drozhzhin, as he is here described dwelling by the Volga (""Strategie"" 131). Toward the end of the novel, he will be addressed by  the narrator in chapter 16 (R275/E220) and by Ilya in chapter 17 as ""Fedot Fyodorov"" (R279/E227).",,"['character', 'intertextuality', 'intratextuality']",оставляя компанию старому егерю ,". Паламахтеров жил, шил и́чиги, ",949,960,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16,ru,none,[],[]
RZCPeDUIEe2eCkMdTmOL_w,юля,Colloquial: to wriggle.,"Разговорное: вертеться, крутиться.",['register/style'],"жаясь условно, на самую глубь, 
",. Что есть счастье и что есть не,954,957,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
g5cbpvlAEey2svNCPJTPAQ,дешевка,"Colloquial: bargain prices, cheap sales.","Разговорное: низкие цены, дешевые вещи.",['register/style'],"т на поиск жены.
  
  На базаре "," и сутолка.
  Бергамотных? Пожал",954,961,/div[1]/main[1]/article[1]/ul[1]/li[9],/div[1]/main[1]/article[1]/ul[1]/li[9],03. Записки запойного охотника,03,ru,none,[],[]
M3JzPMokEey-LdPhqdfmxw,sharpener,One of Ilya's occupations: knife-grinding. He also sharpens the blades that the hunters use to skate on the frozen river.,,"['character', 'symbols']"," these places, 
but since I’m a ",", hence I sharpen knives-scissor",954,963,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[]
ehTMEDyvEe2fAj-qkIzOSw,по пороше,"So, it must be in the early morning, before dawn, walking on fresh snow fallen during the night.","То есть, ранним утром, до рассвета, идя по свежему снегу, выпавшему за ночь. ","['explanatory', 'time']"," дармового питья
  Привозят они ","
  В ягдташах косого шитья.
  Пр",957,966,/div[1]/main[1]/article[1]/ul[1]/li[11],/div[1]/main[1]/article[1]/ul[1]/li[11],07. Записки охотника,07,ru,none,[],[]
0uUt3kfrEe2t3GPlbE7tvQ,Что есть счастье и что есть несчастие,"An echo from chapter 4: ""Ведь что такое несчастье и что такое счастие, когда задаться на миг? Несчастие — это если нет счастия, а счастие, Оря, это если несчастия нет"". The answer in this case is semantically the same, yet syntactically put in a different way: ""happiness is when there is happiness"".","Отголосок главы 4: ""Ведь что такое несчастье и что такое счастие, когда задаться на миг? Несчастие — это если нет счастия, а счастие, Оря, это если несчастия нет"". В этом случае, ответ семантически остается прежним, но сформулирован по-другому: ""счастье — это когда есть счастье"". ",['intratextuality']," условно, на самую глубь, 
юля. ",", милый Вы мой? Не пасуйте, отве",959,996,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[13],08. Заитильщина,08,ru,partial,[],[]
ETMlzu2WEeyKQ_91qMSTPQ,Марии,"Another name given to Orina, the central female figure in the novel. In the chapters devoted to Yakov, she becomes his mother, thus the characters enact a variation on the Oedipal myth. Hanna Kolb writes: ""She is a *Rossiia-mater'* (little mother Russia) (65) in eighteenth-century language [...] She is the Volga, the wolf-river which gives them crayfish to eat and water to drink, a stone under their heads, but also a stone around their necks. In each of the only two women's names that occur in the text, Orina and Mariia, may be heard ""*rodina*"" (native land), as well as ""*mat'* (mother). Mariia is Iyakov's mother and the mother of God, about whom Il'a [sic] speaks in his Christmas sermon [...], both a mother goddess and the Mother of God. The lover Orina is raised in the figure of the Lady to sainthood, to the role of Blok's simultaneously life-giving [...] and death-giving ""*neponiatnaia neznakomka*"" (115)"" (204).","Еще одно имя, присвоенное Орине, центральной женской фигуре романа. В главах, посвященных Якову, она становится его матерью, участвуя, таким образом, в воспроизведении героями мифа о Эдипе. Х. Кольб пишет: “Она — *Россия-матерь* (65) в языке XVIII века [...] Она — Волга, волчья река, которая дает им речных раков в пищу и воду для утоления жажды, камень под их головой, но также и камень у них на шее. В каждом из единственных двух женских имен в тексте, Орина и Мария могут читаться как “*родина*” или “*мать*”. Мария — мать Якова, а также матерь Божья, о которой Илья говорит в своей воскресной проповеди […], богиня материнства и Божья Матерь. Любовница Орина причисляется в образе Дамы к лику святых, к блоковской роли дарящей жизнь […] и смерть “*непонятной незнакомке*” (115)” (Kolb 204).","['character', 'intertextuality']","бая сосулька, любое 
перепело́. ", — трубить в пастуший рожок на ж,961,966,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[]
NpNDJp6tEe2LDNPZJg-SlA,Паламахтеров,"Ostanin (43) suggests interpretинг his last name as a variation of ""Palamakherov"" (from the verb palit', to burn), meaning someone who starts (or stops) fires. On that note, it would be worth recalling that final lines of the novel are, ""So I dare you to burn, you dumb-as-a-bell, / My amazing, ingenious lines!"" (""Попробуй пожги только, дурья башка, / Мои гениальные строчки"") (R280/E230). Ostanin also observes that the name may find its origin in Gregory Palamas (in Russian, Palama), a Byzantine Greek theologian lived in the 14th century, known for his defense of hesychast spirituality. ",,"['intertextuality', 'intratextuality', 'character']",анию старому егерю Крылобылову. ," жил, шил и́чиги, чубуры, смотре",962,974,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16,ru,none,[],[]
lbQVlvlAEeyoMV8FwYRKwQ,сутолка,"Colloquial: hustle and bustle, commotion.","Разговорное: балаган, толчея, суета.",['register/style']," жены.
  
  На базаре дешевка и ",".
  Бергамотных? Пожалуйста, ест",964,971,/div[1]/main[1]/article[1]/ul[1]/li[9],/div[1]/main[1]/article[1]/ul[1]/li[9],03. Записки запойного охотника,03,ru,none,[],[]
