Id,highlighted,text,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter
ixGuvAzoEe2fOffyW6nLtA,кучерявый,Colloquial: curly.,['register/style'],"ючицы да щиколки, а волос всюду ", у ней. Родственников не могли д,17298,17307,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
2YJy1AzoEe2WuAeDMtFnVw,кручина,Old-fashioned: deep sadness. ,['register/style'],"ясимпатичная, и кончина ей — не ",", усмехается — как ни при 
чем и",17435,17442,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
_Vv9zgzoEe2nzsuVXiMPQg,Оря,The girl's fate reminds Ilya of Orina.,['character'],время не управилась — и прощай. ," ты, Оря, печалюсь, кому же это ",17702,17705,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
G_wyEgzpEe2yZPfFmfnWQw,приголубила,Colloquial: to be kind to someone,['register/style'],"юсь, кому же это ты не сбылась, "," бы лучше Илью, 
на худой конец,",17752,17763,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
OJIBfAzpEe2-apeRvpgZSg,на худой конец,Set expression: at the worst.,['phraseologism'],"сь, приголубила бы лучше Илью, 
",", тот, страшила, тебя, красотулю",17780,17794,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
ceu3VgzpEe2Wo7eAWXX3yA,"Несчастие — это если нет счастия, а счастие, 
Оря, это если несчастия нет.",Ilya is a bit tautologic.,['character'],"частие, 
когда задаться на миг? "," Погоревали, и будет. Плесни теп",17940,18014,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
rtiDLgzpEe2jPp_BdKz4EA,толика,"Colloquial: quantity, sum.",['register/style'],"у, да перепадет индивидам малая "," от санитарии большой. Вечеряем,",18123,18129,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
w0CcAgzpEe2VzM8rAmsCJA,Вечеряем,Colloquial: to have dinner.,['register/style'],ая толика от санитарии большой. ,", беседуем. Гостеприимцу — вопро",18152,18160,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
P6SkPAzqEe2lfo-DB0f-sw,тартáре,"The accent should be put on the first vowel, but apparently Ilya is not aware of this. In Greek mythology, Tartarus is the abyss where wicked people are tormented and suffer, and where souls are judged after death. In the Middle Ages, the most remote corners of the earth started to be called Tartarus.
It should be kept in mind that Sokolov himself worked in a morgue for some time in 1961 after completing school.","['explanatory', 'author']",опрос: как выдерживаешь в таком ," служить, 
ведь не грустно, не г",18220,18227,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
fGNRygzqEe2-cEvHfd675g,потрошат,Colloquial: to open corpses. ,['register/style'],"му не ведают посмертные лекаря, ",", не дай бог окочуриться — разде",18383,18391,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
jUWB3gzqEe2fQb_QFVT5jw,окочуриться,Low: to die.,['register/style'],"ые лекаря, потрошат, не дай бог "," — разделают 
под орех. И меди́ч",18404,18415,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
rLmueAzqEe2kOHueTWWweA,"разделают 
под орех",Set expression: to do something in an excellent manner.,['phraseologism'],"рошат, не дай бог окочуриться — ",. И меди́чки молоденькие туда же,18418,18437,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
AJr6sAzrEe22AiODo5glJA,наблатыкались,"Low: to learn something, to acquire skills",['register/style'],ди́чки молоденькие туда же — уж ,", 
цапáют за что ни попадя. Но в",18475,18488,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
c2iLFgzrEe2-dn99TQ_-Xg,что ни попадя,Set expression: whatever.,['phraseologism']," — уж наблатыкались, 
цапáют за ",. Но вы сами извилиной пошевелит,18501,18514,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
SRm6gAz9Ee2rch8uzVChNw,напропалую,Colloquial: desperately.,['register/style'],"ежу. В свою очередь, огорчается "," за 
нас — а как это вас угоразд",18671,18681,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
d29OVAz9Ee2BSZ-ipGks0A,угораздило,Colloquial: to induce someone to do something.,['register/style'],"ропалую за 
нас — а как это вас ",", ежели не секрет. Я ему — так и",18706,18716,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
s5z-Tgz9Ee26Wod65YeHXg, военные слухи,"Quote from Matthew 24, 6: ""You will hear of wars and rumors of wars, but see to it that you are not alarmed. Such things must happen, but the end is still to come"" (""Также услышите о войнах и о военных слухах. Смотрите, не ужасайтесь, ибо надлежит всему тому быть, но это ещё не конец""; Евангелие от Матфея 24:6)",['intertextuality'],"путем. А Алфеев, Яков Ильич, — в"," ударился. 
Докладывает, что зат",18794,18808,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
z1MHggz9Ee2fl5-jwePa-w,затеялась,Colloquial: to show up.,['register/style'],"ухи ударился. 
Докладывает, что ", якобы кампания сильнеющая не сл,18837,18846,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
8IICKAz9Ee2-wnNOI8vpQw,как назло,Set expression: as luck would have it.,['phraseologism'],"е слишком давно, и забрили его, ",", на эти фронты воевать. На пози",18906,18915,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
QNG1Agz-Ee2W9Kf2yddeMw,как резаный,Set expression: really loud.,['phraseologism']," за фашины. Орал, признается, А
",". Поэт, былинник был речистый Як",19201,19212,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
a0IMsAz-Ee2kgTN3oVkM_g,речистый,"Colloquial: one who speaks very fluently, elegantly and convincingly.",['register/style'],"как резаный. Поэт, былинник был "," Яков Ильич, аты-баты, 
докладыв",19233,19241,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
wDQ6Sgz-Ee2jheeRbxD8Hw,"шли солдаты, аты-баты,","This is the title of a famous and successful Soviet movie about World War II, released in 1976. In English it is known as ""One-Two, Soldiers Were Going..."". The film poster is pictured here: ![](https://upload.wikimedia.org/wikipedia/en/2/20/One-Two%2C_Soldiers_Were_Going...jpg)",['intertextuality'],"в Ильич, аты-баты, 
докладывал, "," рапортовал, на войну. Или более",19277,19299,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
At72lgz_Ee2mnC8k9GU8Nw,с ревизором в тонкости вошла,That is to say: she started an affair.,['explanatory'],", говорит, в кондукторы пошла и ","; что предпринять — 
пока не пон",19405,19433,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
GF6jzAz_Ee2jiGPlOoH3yw,трупарне,Colloquial: morgue.,['register/style'],"в трамвае. Ручьями 
струились в "," беседы обычно у нас, но протекл",19528,19536,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
NdH-VAz_Ee2T0kOCyH4Ncg,песочек в часах,"Of course, an hourglass.",['explanatory'],"екли и они, просы́пались, будто ",". Все минуется, но достойное — 
",19597,19612,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
Un1jBAz_Ee2qoMf2n9_TTQ,в первую голову,Set expression: first of all.,['phraseologism'],". Все минуется, но достойное — 
",". Здравствуй, выписка, — ты грян",19644,19659,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
nGW1Ugz_Ee2XDG9JvwJA4g,амбал,"A strong man, from Arabic.",['foreign'],"ко врач, сколько врачина целый, ",". 
Мы обедаем: ужинаем. Доводитс",19831,19836,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
r0rUcgz_Ee2yHcMJk1FkpQ,пожитками,Colloquial: small belongings.,['register/style'],"
и Петров завтра утром со всеми "," кандыбают на дезинфекцию, а зат",19934,19943,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
SNQaaA0AEe2id9srYPCeew,белютня́ми нетрудовитости,Document attesting they are unable to work.,['explanatory'],"ыбают на дезинфекцию, а затем с "," хромают неукоснительно 
по дома",19980,20005,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
Zqw2fg0AEe2xJwPBd9g4yg,Дело швах ,Set expression: bad situation.,['phraseologism'],"омают неукоснительно 
по домам. ",наше с Яковом. Ибо это лишь крас,20040,20050,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
qjEbMA0AEe2OmXe6Ci9MZg,живодера,"Literally, hunter. Here, metaphorically: bad doctor.","['explanatory', 'language']","Сидоров в списке 
на удаление у ", этого фигýровали. Там фигуровал,20232,20240,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
Fhkrxg0BEe2Omru90gq7VQ,Полундра,"A synonym for ""Beregis'!"", ""Take care of yourself!"". The term was originally linked with sailing, marines, navy.",['language'],"ли Алфеев 
и Ваш покорный Илья. ",", Яков Ильич, я шептал, обрекаем",20303,20311,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
QhI08g0BEe2moT8-Jndn9A,налопался,Colloquial: to have enough food (or drink).,['register/style'],"еф же повар со злобой: чего, не ",? Алфеев смиренно: когда психиче,20419,20428,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
chURBg0BEe2z8hv7EjWWjQ,жилы ты из меня тянешь,Set expression: to torment.,['phraseologism'],"ть, повар толстая поэта бранит, ",". А такая, Алфеев без трепета во",20632,20654,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
jBH-tg0BEe2ILzclxSajpg,"Диву 
я дался",Set expression: to be surprised.,['phraseologism'],вся в зубах она у меня завязла. ," в который раз. Откуда, откройте",20787,20800,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
mbedPA0BEe2W_XvsXBTK_A,в который раз,Set expression: again.,['phraseologism'],"а у меня завязла. Диву 
я дался ",". Откуда, откройте секрет, не та",20801,20814,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
0Ql3xA0BEe2ie2tkPVmbJA,ряба,"Reference to ""Ryaba the hen"", an Eastern Slavic fairy tale.",['intertextuality'],"шли, 
ведь не вылупилась еще та "," из земного яйца, которую той ле",20950,20954,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
DhOayA0CEe2oHwfhaTTa6g,чумизой,Foxtail millet. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/a/ae/Setaria_italica0.jpg),['explanatory'],й лечебнице жевать суждено. Нас ," откармливали доктора наук, 
а А",21014,21021,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
fpGI3A0CEe2qqktgJMNkWw,турман,A breed of pigeons. Pictured here: ![](https://stroy-podskazka.ru/images/article/croppedtop/718-400/2019/04/vse-o-golubyah-porody-turman.jfif),['explanatory'],оем случае не стоит клевать. Но ," Петруху в темя так не клевал, к",21195,21201,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
wNMQYg0CEe2jjP-hyDUchA,ряба,"Reference to ""Ryaba the hen"", an Eastern Slavic fairy tale.",['intertextuality'],ремной моей начертано: отведала , золотушных ос и снесла пожилым ,21346,21350,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
KjpAIA0DEe2xKh8LALk_Sw,стряпчие,Historical term: people who performed various domestic duties at the royal court in the 16th-18th centuries.,['register/style'],"большая серая мышь, и она видит "," трудности. 
Разбежалась, махнул",21674,21682,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
aC7qeg0DEe2FkJ8GIBu2Dw,байку,"Ilya is indeed paraphrasing ""Ryaba the hen"".","['explanatory', 'intertextuality']"," чего ты мне, потерпевший Илья, "," эту из уст в уста передал, что ",21859,21864,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
rPDfiA0DEe2kjOdzxZCgfg,бывальщины,"In Russian folklore, a brief oral account of a supposedly real incident or event.",['explanatory'],"-то вообще, в чем, я спрашиваю, "," соль? В том, что мышь человека ",22088,22098,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
1EWBiA0DEe2Oo_uhER9q4g,соль,That is to say: the essence of the story.,"['explanatory', 'language']"," в чем, я спрашиваю, бывальщины ","? В том, что мышь человека сильн",22099,22103,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
D2NqKA0EEe2rgrf2-4QvPg,искони,Old Church Slavonic: in the beginning.,['register/style'],"убо собственного. Как 
изводили ", — так традицию и блюдем. Разве ,22404,22410,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
MHmD-g0EEe2z-S-9vjUUzA,царевны-лягушки,Russian fairy tail of the Frog Princess.,['intertextuality'], — так традицию и блюдем. Разве ," они? Корыто, что ли, разбитое г",22442,22457,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
ZKwx1g0EEe2yt8t9UcwnEg,"Корыто, что ли, разбитое ","Reference to the Russian fairy tale, written by A.S. Pushkin ""The Tale of the Fisherman and the Fish"" (1835).",['intertextuality'],дем. Разве царевны-лягушки они? ,"голосом человечьим сулят? Не 
ве",22463,22488,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
jmcz_g0EEe22XBdAN3DKJg,"капуста, коза да волк","Reference to the ""wolf, goat and cabbage puzzle"", which dates back to at least the 9th century and is popular in many cultures.",['intertextuality'],"намеков подобных. То ли 
дело — ",", вот это, я понимаю, загадочка.",22589,22610,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
wTWvaA0EEe2rg8NEEWpGPg,просак,Colloquial: bad situation.,['register/style'],"ертит, а у ребяток с валенками 
",. В довершение всей ситуёвины и ,22837,22843,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
JUcVZA0FEe2BV8PpQb22Eg,поганой метлой,"Set expression (usually with the verb ""gnat'""): expelling by extreme measures.",['phraseologism'],"ебя метелица, 
словно метельщик ",". Ё-кэ-лэ-мэ-нэ, мы задумались. ",23045,23059,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
mvNMag0FEe2WLIMqMaaxaw,цыгейку,Fur of a breed of sheep. Pictured here: ![](https://www.agroxxi.ru/images/fotogallery/44289/2.jpg),['explanatory']," 
вдали, когда цыган-хитрованец "," в комиссионку понес, когда гряз",23308,23315,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
2DE8cg0FEe2yLHfwh-G8zA,липовые,"Set expression: ""lipovoi dokument"" is a fake document.",['phraseologism'],"ыт 
не будешь, в частности если ",". У меня хоть и настоящие, 
 гов",23560,23567,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
-l7u1A0FEe2yLfcMR_YxyQ,триктрак,An old French game similar to backgammon.,['explanatory'],"озициях был, бро́ню ему 
свою в ", профершпилил. Полистали для вид,23671,23679,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
EB1ywg0GEe2T4e8o4AbVVg,профершпилил,"Old-fashioned, colloquial: to lose at cards.",['register/style'],"ыл, бро́ню ему 
свою в триктрак ",. Полистали для виду журнал Свин,23680,23692,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
dxX1bA0GEe20BMujUn1y6g,кашу тут все одно не сварить,Set expression: nothing good will come of it.,['phraseologism'],"нее не обедняем, с единой парой ",". Мы откланялись и — в партер: 
",23915,23943,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
lt6ZHA0GEe2kkQNc3KAYgQ,откланялись,Old-fashioned: to bow when leaving.,['register/style'],ашу тут все одно не сварить. Мы ," и — в партер: 
санитар-санитар,",23948,23959,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
tjGIug0GEe2xMSsyU0Pp9A,хламиды,A cloak in Ancient Greece.,['explanatory'],"ртер: 
санитар-санитар, дай нам "," какие-нибудь, не в пижамах же 
",24000,24007,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
7-bloA0GEe2XDTuH1JAEyg,каптерки,Colloquial: a storage room.,['register/style'],бираться. И вытряхивает Иван из ," 
одежд — ворох ворохом: налетай",24092,24100,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
A3ojZg0HEe2yMBcJkhZqmg,ворох,Colloquial: a big amount.,['register/style'],"ивает Иван из каптерки 
одежд — ", ворохом: налетай. Сколько ж душ,24110,24115,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
JGFJ2A0HEe2jkiM-3PeCAw,"Сколько ж душ добродушных по 
подвалам у нас сыроватым рассеяно!",A possible hint to the underground scene in Soviet times?,['explanatory'],одежд — ворох ворохом: налетай. ," Благодарствуй, медбрат дядя 
Ва",24134,24198,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
VjAe-A0HEe20CJs4kfQkag,тароватости,"Old-fashioned (and misspelled, ""torovatost'""): generosity.",['register/style'],"арствуй, медбрат дядя 
Ванечка, ", твоей мы племяннички. Объяснял:,24237,24248,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
cGzCWA0HEe2XDi8ZXYJL7Q,родичи,"Colloquial, old-fashioned: relatives.",['register/style'],"овей 
туалеты приносят артистам ",", а обноски с испугу нередко не ",24316,24322,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
jra_Ag0HEe2WMc_cnNMhHA,обноски,Colloquial: ragged clothes.,['register/style'],"еты приносят артистам родичи, а "," с испугу нередко не 
требуют. В",24326,24333,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
qQagAg0HEe2401fky4xfSg,галифе,"A type of trousers, typical for the army. Named after Gaston Alexandre Auguste, Marquis de Galliffet, a French general. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/b/b3/Ehrenwache_Neue_Wache_Berlin.jpg)",['explanatory'],"е 
требуют. Выбрал я тогда себе "," адмиральское голубое, парадное,",24384,24390,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
_g84jg0HEe2klYPzxZhJEg,шапокляк,"A hat, from French ""chapeau claque"". ",['foreign'],"ое, выбрал в тот раз чиновничий ", набекрень и кирпичной расцветки,24451,24459,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
J9AU4A0IEe22tH_4xj4PCg,шевиотовый,Made of cheviot sheep fur.,['explanatory'],и кирпичной расцветки жидовский ," лапсердак-с. Полагаю, не промах",24502,24512,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
U8km1g0NEe26mdsci2udjg,ноские,Colloquial: of clothes that for long were not worn.,['register/style'],"не промахнулся, материи все три ",", посейчас единственный мой обму",24567,24573,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
mHSr8g0NEe2rqG-KfI3NlQ,душой кривить,Set expression: to deliberately tell lies.,['phraseologism'],"азалось — не вспомню 
теперь, а ", презираю. Уж не моднеющие ли в ,24677,24690,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
y1Im0A0NEe2jrSdjmOq8ZA,муар-антик,"French ""moire antique"". Made of moire fabric.","['foreign', 'explanatory']","ие ли в полоску 
брюки он взял, ",", не клетчатый ли куртец, драп-ж",24746,24756,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
4ZUhhg0NEe2krYOfOCzGRA,куртец,"Colloquial for ""kurtka"": jacket.",['register/style'],"ял, муар-антик, не клетчатый ли ",", драп-жоржет. 
Обрядились, одер",24774,24780,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
Bu7wxA0OEe2MUuOC01z5QA,драп,"Heavy, dense wool.",['explanatory'],"-антик, не клетчатый ли куртец, ","-жоржет. 
Обрядились, одернулись",24782,24786,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
KGVF3A0OEe20HW-xFl21uw,жоржет,Wool fabric created by weaving twisted fine wool fibers together.,['explanatory'],"к, не клетчатый ли куртец, драп-",". 
Обрядились, одернулись — быва",24787,24793,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
oDwRqA0OEe2jsU-wLGLoug,"прыг-скок, баба сеяла горох",Folk tune. Read the original here: [](http://lel.khv.ru/poems/resultik.phtml?id=169&back=%2Fpoems%2Fpoems.phtml%3Fctg%3D7),['intertextuality'],"нции — даешь вокзал. Прыг-скок, ",", мы 
давали, картузы нахлобучив",24950,24977,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
MlDycA0PEe22hPvM5-JWhQ,картузы,Man's headgear. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/7/71/Парень_в_черном_картузе.jpg),['explanatory'],", баба сеяла горох, мы 
давали, ", нахлобучивая по-залихватскому. ,24991,24998,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
3lqtvg0OEe2mzmezeTpG2A,нахлобучивая,Colloquial: to put on and slip low on the forehead.,['register/style'],"еяла горох, мы 
давали, картузы ", по-залихватскому. Но и кутерьма,24999,25011,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
DU43CA0PEe2MWn_BvMjAxQ,кутерьма,"Colloquial: chaos, disorder.",['register/style'],обучивая по-залихватскому. Но и ," 
буревая давала нам, понимаете ",25035,25043,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],04. Заитильщина Дзындзырэлы
